d_spell;f_spell;champion;side;role;assists;damage_objectives;damage_building;damage_turrets;deaths;gold_earned;kills;time_cc;damage_total;damage_taken;total_minions_killed;turret_kills;vision_score;result;clusterIndex
Flash;Smite;Trundle;Blue;Jungle;0.17857142857142855;0.006763285024154589;0.30600453228880586;0.006763285024154589;0.3684210526315789;0.23644619508725861;0.08695652173913043;0.23232323232323235;0.2008372096789212;0.40176476515380516;0.07716049382716049;0.0;0.14814814814814814;0;0
Flash;Cleanse;Akshan;Blue;Mid;0.07142857142857142;0.06142893465547927;0.07520297750363934;0.06142893465547927;0.15789473684210525;0.16647519010886813;0.08695652173913043;0.0;0.14913505876256525;0.10353960645449181;0.42592592592592593;0.0;0.16296296296296298;0;1
Flash;Ignite;Alistar;Blue;Support;0.3214285714285714;0.017442156114924993;0.005147599537766573;0.017442156114924993;0.42105263157894735;0.28759778981344714;0.17391304347826086;0.4545454545454546;0.028452174194671494;0.2659670941831843;0.08333333333333333;0.0;0.7185185185185186;0;0
Flash;Ignite;Karma;Blue;Support;0.6785714285714285;0.12082379862700228;0.08183632734530938;0.12082379862700228;0.47368421052631576;0.32299359921221077;0.08695652173913043;0.3434343434343435;0.07647230285290939;0.2368038462092096;0.07407407407407407;0.16666666666666666;0.6370370370370371;1;0
Smite;Flash;Rengar;Blue;Jungle;0.17857142857142855;0.06793796084413933;0.2573649693095013;0.06793796084413933;0.15789473684210525;0.20225395262322887;0.30434782608695654;0.05050505050505051;0.17097214294100266;0.1729354694764722;0.033950617283950615;0.16666666666666666;0.14074074074074075;1;0
Flash;Teleport;Yasuo;Red;Top;0.10714285714285714;0.3156369183829138;0.09706901985502679;0.3156369183829138;0.15789473684210525;0.3104655615733903;0.13043478260869565;0.18181818181818182;0.24564290659120447;0.1344733773804897;0.6049382716049382;0.3333333333333333;0.08148148148148149;1;1
Flash;Ignite;Thresh;Blue;Support;0.5357142857142857;0.06234426646325959;0.026533399366680175;0.06234426646325959;0.05263157894736842;0.14760107226872365;0.043478260869565216;0.26262626262626265;0.02752508997575007;0.06727987217687956;0.08024691358024691;0.16666666666666666;0.2814814814814815;1;0
Smite;Flash;LeeSin;Red;Jungle;0.17857142857142855;0.052021357742181536;0.29227259766181923;0.052021357742181536;0.10526315789473684;0.3202035122271459;0.34782608695652173;0.16161616161616163;0.21424754363166015;0.2213729469850729;0.1111111111111111;0.16666666666666666;0.11851851851851852;1;3
Flash;Exhaust;Lulu;Red;Support;0.25;0.024917365878464277;0.007353713625380818;0.024917365878464277;0.3157894736842105;0.06860331527982932;0.0;0.19191919191919193;0.011201930278408656;0.09583855133796837;0.030864197530864196;0.0;0.2592592592592593;0;0
Flash;Heal;Twitch;Red;Adc;0.2857142857142857;0.1393338418510043;0.04112076598682335;0.1393338418510043;0.3157894736842105;0.26522238634498607;0.2608695652173913;0.08080808080808081;0.1275489755516961;0.23215442414820572;0.33024691358024694;0.3333333333333333;0.08888888888888889;1;1
Ignite;Flash;Nami;Red;Support;0.6071428571428571;0.15169082125603864;0.058109345219335765;0.15169082125603864;0.15789473684210525;0.23589911920783413;0.17391304347826086;0.16161616161616163;0.027089886685208352;0.08701472556894244;0.05555555555555555;0.3333333333333333;0.22962962962962966;1;0
Flash;Ignite;Teemo;Blue;Top;0.03571428571428571;0.3317060767861683;0.10077589182537182;0.3317060767861683;0.3684210526315789;0.2650582635811587;0.08695652173913043;0.23232323232323235;0.18400597544238922;0.21519770839630928;0.5586419753086419;0.3333333333333333;0.10370370370370371;0;1
Smite;Flash;Fiddlesticks;Blue;Jungle;0.3214285714285714;0.0;0.09313703420227215;0.0;0.3157894736842105;0.6957711034520488;0.5652173913043478;0.4444444444444445;0.4147912441146346;0.5273135552964546;0.16358024691358022;0.0;0.4592592592592593;0;3
Teleport;Flash;Veigar;Red;Mid;0.25;0.16359013475718281;0.11645881169990846;0.16359013475718281;0.2631578947368421;0.41183872203074573;0.34782608695652173;0.29292929292929293;0.26836659096153614;0.2062155431762894;0.5802469135802468;0.16666666666666666;0.07407407407407407;1;1
Flash;Teleport;Ryze;Blue;Mid;0.21428571428571427;0.1430460208492245;0.15903531283298067;0.1430460208492245;0.15789473684210525;0.5109688713824607;0.4782608695652174;0.24242424242424243;0.3651497301739599;0.19069827697888328;0.5617283950617283;0.3333333333333333;0.14074074074074075;1;2
Teleport;Flash;Jayce;Red;Top;0.14285714285714285;0.5059242308670227;0.1945432443383909;0.5059242308670227;0.15789473684210525;0.5561573390229224;0.6086956521739131;0.07070707070707072;0.29279060446700755;0.13185357919131727;0.5586419753086419;0.8333333333333333;0.14074074074074075;1;2
Flash;Smite;XinZhao;Blue;Jungle;0.0;0.0;0.10752930229766032;0.0;0.3157894736842105;0.10870397724164343;0.2608695652173913;0.11111111111111112;0.09317803660565725;0.17692274474241051;0.021604938271604937;0.0;0.0962962962962963;0;0
Flash;Teleport;Sett;Blue;Top;0.42857142857142855;0.13663869819476226;0.08192637281827324;0.13663869819476226;0.10526315789473684;0.25772744679687076;0.21739130434782608;0.20202020202020204;0.14228718559092512;0.16331994645247658;0.33024691358024694;0.0;0.2518518518518519;1;0
Flash;Heal;Aphelios;Red;Adc;0.21428571428571427;0.5332824815662344;0.19584890369636668;0.5332824815662344;0.21052631578947367;0.3859073253460255;0.17391304347826086;0.18181818181818182;0.2520616490763569;0.11386045976018772;0.5987654320987654;0.3333333333333333;0.1111111111111111;1;2
Flash;Exhaust;Vayne;Red;Adc;0.17857142857142855;0.22613780828883803;0.10529317305239146;0.22613780828883803;0.21052631578947367;0.471524700475956;0.30434782608695654;0.15151515151515152;0.26183651740205904;0.1530422766334154;0.6203703703703703;0.16666666666666666;0.14074074074074075;0;1
Flash;Exhaust;Yone;Red;Adc;0.3214285714285714;0.08700737350622934;0.028544414929539418;0.08700737350622934;0.42105263157894735;0.560260408118606;0.13043478260869565;0.13131313131313133;0.4372659517187494;0.314116681780887;0.8703703703703702;0.16666666666666666;0.21481481481481482;0;1
Flash;Teleport;Renekton;Red;Top;0.17857142857142855;0.29316043732519703;0.08651869193942942;0.29316043732519703;0.3157894736842105;0.4508999398216533;0.2608695652173913;0.17171717171717174;0.27830137119399545;0.5391746196254553;0.7037037037037036;0.3333333333333333;0.08148148148148149;0;2
Flash;Ignite;Pyke;Blue;Support;0.2857142857142857;0.010373760488176963;0.02824426335299326;0.010373760488176963;0.3157894736842105;0.2127578095081788;0.13043478260869565;0.16161616161616163;0.031109950569003005;0.15032171697542862;0.08641975308641975;0.0;0.4444444444444445;1;0
Smite;Flash;Kindred;Blue;Jungle;0.21428571428571427;0.03447749809305873;0.5168910299701349;0.03447749809305873;0.21052631578947367;0.24268286011269763;0.17391304347826086;0.030303030303030304;0.2178931302654538;0.1954484605087015;0.043209876543209874;0.16666666666666666;0.08888888888888889;1;3
Teleport;Flash;Sylas;Red;Mid;0.3214285714285714;0.22776506483600303;0.0997853916227695;0.22776506483600303;0.2631578947368421;0.5057716505279282;0.34782608695652173;0.30303030303030304;0.26892527053451065;0.36940593916886183;0.6049382716049382;0.3333333333333333;0.1111111111111111;0;2
Flash;Teleport;Vex;Blue;Mid;0.25;0.17208237986270022;0.07446760614110126;0.17208237986270022;0.10526315789473684;0.3578423327315499;0.17391304347826086;0.22222222222222224;0.21295003056544043;0.08782081731945704;0.5432098765432098;0.16666666666666666;0.16296296296296298;1;1
Flash;Teleport;Corki;Red;Mid;0.2857142857142857;0.4061022120518688;0.24283763300466737;0.4061022120518688;0.42105263157894735;0.7197330269708409;0.43478260869565216;0.05050505050505051;0.3844079818307687;0.2594319932057981;0.6481481481481481;0.6666666666666666;0.13333333333333333;1;2
Teleport;Flash;Syndra;Blue;Mid;0.17857142857142855;0.05736079328756674;0.027403838938664025;0.05736079328756674;0.47368421052631576;0.2630887904152306;0.17391304347826086;0.23232323232323235;0.11778827663545349;0.20394121288019462;0.3765432098765432;0.0;0.07407407407407407;0;1
Flash;Ignite;Brand;Blue;Support;0.25;0.013272311212814645;0.003916978073927334;0.013272311212814645;0.47368421052631576;0.1223261666393129;0.043478260869565216;0.010101010101010102;0.06473395921639118;0.14883908393430353;0.12962962962962962;0.0;0.2888888888888889;0;0
Flash;Ignite;Rell;Blue;Support;0.3571428571428571;0.0;0.021595905932495912;0.0;0.5263157894736842;0.3857979101701406;0.043478260869565216;0.4444444444444445;0.060665314500163964;0.5503159591772107;0.13271604938271606;0.0;0.9481481481481482;0;0
Flash;Heal;Jinx;Red;Adc;0.07142857142857142;0.005695397915077549;0.004202122071646181;0.005695397915077549;0.2631578947368421;0.1482028557360906;0.043478260869565216;0.08080808080808081;0.15169364927068027;0.1376257719048236;0.5;0.0;0.04444444444444444;0;1
Flash;Teleport;TwistedFate;Red;Mid;0.3571428571428571;0.22395118230358504;0.10023561898758873;0.22395118230358504;0.10526315789473684;0.43011105640352315;0.13043478260869565;0.4545454545454546;0.24330495403038732;0.1892012494422133;0.5679012345679012;0.5;0.2074074074074074;1;2
Flash;Smite;LeeSin;Red;Jungle;0.3214285714285714;0.03895245359776252;0.22206714390767338;0.03895245359776252;0.15789473684210525;0.5565402921385196;0.6521739130434783;0.14141414141414144;0.2960576654480975;0.42704149933065594;0.08333333333333333;0.0;0.23703703703703702;1;3
Flash;Heal;Caitlyn;Red;Adc;0.7142857142857142;0.7504703788456648;0.34607476775771767;0.7504703788456648;0.3684210526315789;0.552437223042836;0.21739130434782608;0.19191919191919193;0.34925367696175474;0.21645002950871586;0.6172839506172839;0.6666666666666666;0.22222222222222224;1;2
Flash;Heal;Karma;Red;Support;0.25;0.021256038647342993;0.015893025978118952;0.021256038647342993;0.10526315789473684;0.09387822090924014;0.08695652173913043;0.12121212121212122;0.02102740363789467;0.06224179873616329;0.018518518518518517;0.0;0.29629629629629634;1;0
Flash;Teleport;Fiora;Blue;Top;0.3571428571428571;0.5478260869565217;0.1787252562544085;0.5478260869565217;0.3157894736842105;0.45648011379178294;0.4782608695652174;0.16161616161616163;0.22357101505600968;0.40451411380288177;0.41975308641975306;0.6666666666666666;0.07407407407407407;1;2
Flash;Teleport;Kled;Red;Mid;0.3571428571428571;0.03966437833714721;0.011705911485300077;0.03966437833714721;0.42105263157894735;0.38125718037091744;0.34782608695652173;0.13131313131313133;0.16801680896802168;0.6162715377639592;0.4135802469135802;0.0;0.08148148148148149;0;1
Flash;Teleport;Syndra;Blue;Mid;0.3214285714285714;0.0929061784897025;0.12911020065132892;0.0929061784897025;0.15789473684210525;0.5322501230920729;0.17391304347826086;0.26262626262626265;0.4030367068673055;0.11645146895827038;0.802469135802469;0.16666666666666666;0.2888888888888889;0;1
Flash;Teleport;Singed;Blue;Top;0.42857142857142855;0.06605644546147979;0.08234658502543785;0.06605644546147979;0.5263157894736842;0.3448219268012474;0.13043478260869565;0.32323232323232326;0.2557659375493399;0.5034474816830045;0.537037037037037;0.0;0.13333333333333333;0;1
Flash;Smite;Viego;Blue;Jungle;0.39285714285714285;0.0387998982964658;0.4101421217714946;0.0387998982964658;0.5789473684210527;0.6573116691285081;0.43478260869565216;0.3535353535353536;0.43334709790252257;0.5802852989017;0.19753086419753085;0.16666666666666666;0.4592592592592593;0;3
Flash;Ignite;Nunu;Blue;Mid;0.14285714285714285;0.0;0.0;0.0;0.21052631578947367;0.03430165763991466;0.043478260869565216;0.19191919191919193;0.07556950905020425;0.13031336816801256;0.2037037037037037;0.0;0.014814814814814812;0;0
Heal;Flash;Caitlyn;Blue;Adc;0.3571428571428571;0.7185863208746504;0.6097729353323429;0.7185863208746504;0.42105263157894735;0.7915093823513322;0.8695652173913043;0.12121212121212122;0.4451562885863383;0.4205927653265391;0.6203703703703703;0.6666666666666666;0.2074074074074074;1;2
Flash;Ignite;TwistedFate;Blue;Mid;0.3571428571428571;0.34579201627256545;0.17914546846157312;0.34579201627256545;0.2631578947368421;0.5423710268614257;0.2608695652173913;0.5050505050505051;0.28494884843185125;0.2042434972866376;0.5987654320987654;0.5;0.16296296296296298;1;2
Flash;Smite;RekSai;Red;Jungle;0.3214285714285714;0.0737859140605136;0.19949574535140246;0.0737859140605136;0.3684210526315789;0.577493298320477;0.8260869565217391;0.29292929292929293;0.2719231127358701;0.33143325992140604;0.037037037037037035;0.0;0.21481481481481482;1;3
Ignite;Ghost;Vladimir;Red;Top;0.0;0.21088227815916602;0.06223642939684541;0.21088227815916602;0.15789473684210525;0.3105749767492751;0.30434782608695654;0.030303030303030304;0.20543214674650118;0.19530451555325246;0.4722222222222222;0.3333333333333333;0.037037037037037035;1;1
Flash;Teleport;Ziggs;Red;Mid;0.03571428571428571;0.016221713704551232;0.004787417645911185;0.016221713704551232;0.3157894736842105;0.0;0.0;0.13131313131313133;0.08684026217455904;0.09307480819334688;0.287037037037037;0.0;0.029629629629629634;0;1
Flash;Teleport;Ornn;Blue;Top;0.5;0.1559623696923468;0.12511818468326505;0.1559623696923468;0.42105263157894735;0.3906668854970185;0.08695652173913043;0.4444444444444445;0.20196468983162696;0.669603143757827;0.43827160493827155;0.16666666666666666;0.15555555555555556;0;1
Flash;Heal;Jinx;Blue;Adc;0.2857142857142857;0.12438342232392575;0.12613870004352198;0.12438342232392575;0.2631578947368421;0.29563980524098693;0.17391304347826086;0.12121212121212122;0.20459412738703947;0.14262066185890518;0.4506172839506173;0.0;0.1925925925925926;1;1
Flash;Exhaust;Twitch;Blue;Adc;0.3571428571428571;0.11553521484871598;0.08066573619677937;0.11553521484871598;0.3157894736842105;0.5214727282674108;0.3913043478260869;0.21212121212121213;0.26710146511693816;0.22852701127089;0.5185185185185185;0.0;0.32592592592592595;0;1
Flash;Teleport;Camille;Blue;Top;0.14285714285714285;0.2798881261123824;0.08260171386550208;0.2798881261123824;0.05263157894736842;0.19661907106515675;0.043478260869565216;0.16161616161616163;0.11698264449761347;0.1685307538397317;0.41049382716049376;0.16666666666666666;0.04444444444444444;1;1
Flash;Teleport;Vex;Red;Mid;0.39285714285714285;0.30633104500381386;0.19915057103837439;0.30633104500381386;0.0;0.5246457683680728;0.5217391304347826;0.30303030303030304;0.29880653088324005;0.15249528580270905;0.574074074074074;0.3333333333333333;0.10370370370370371;1;2
Flash;Exhaust;Draven;Blue;Adc;0.25;0.26976862445969996;0.1637026698482734;0.26976862445969996;0.15789473684210525;0.4541823950982002;0.34782608695652173;0.09090909090909091;0.22998166073575674;0.15541736839832448;0.537037037037037;0.3333333333333333;0.10370370370370371;1;2
Flash;Smite;Viego;Red;Jungle;0.14285714285714285;0.0;0.12607866972821274;0.0;0.2631578947368421;0.27939165162208;0.21739130434782608;0.11111111111111112;0.21644177789653093;0.2562364151948295;0.08024691358024691;0.0;0.2;0;0
Flash;Teleport;Kassadin;Red;Mid;0.03571428571428571;0.11929824561403508;0.043912175648702596;0.11929824561403508;0.21052631578947367;0.2136878385032004;0.043478260869565216;0.16161616161616163;0.14805818364364343;0.2597918555944207;0.552469135802469;0.0;0.037037037037037035;0;1
Teleport;Flash;Graves;Red;Top;0.03571428571428571;0.1758962623951182;0.20429817057614097;0.1758962623951182;0.3684210526315789;0.37452814705399645;0.043478260869565216;0.15151515151515152;0.35168271858338296;0.2634912409494609;0.7499999999999999;0.3333333333333333;0.1259259259259259;0;1
Smite;Flash;Kayn;Blue;Jungle;0.14285714285714285;0.04810577167556573;0.4509177134452899;0.04810577167556573;0.2631578947368421;0.6189069423929099;0.5217391304347826;0.36363636363636365;0.45453036504447175;0.7384232269580113;0.1728395061728395;0.16666666666666666;0.2740740740740741;0;3
Flash;Teleport;TwistedFate;Red;Mid;0.17857142857142855;0.0;0.006513289211051581;0.0;0.2631578947368421;0.35094917665080144;0.08695652173913043;0.33333333333333337;0.1897688766897021;0.21073541477738914;0.6018518518518517;0.0;0.1111111111111111;0;1
Flash;Smite;Viego;Blue;Jungle;0.17857142857142855;0.09946605644546147;0.346870169435565;0.09946605644546147;0.42105263157894735;0.28256469172274196;0.13043478260869565;0.11111111111111112;0.24506398500471643;0.4973154265808754;0.07716049382716049;0.16666666666666666;0.2518518518518519;0;3
Flash;Smite;Viego;Blue;Jungle;0.21428571428571427;0.0;0.45899179085438147;0.0;0.3684210526315789;0.41720006564910556;0.2608695652173913;0.12121212121212122;0.31683001971572117;0.48929769256236416;0.1419753086419753;0.0;0.14074074074074075;0;3
Flash;Ignite;Nautilus;Red;Support;0.8571428571428571;0.047495550470378844;0.02909969534614981;0.047495550470378844;0.5789473684210527;0.3436183598665135;0.08695652173913043;1.0;0.09583176457728604;0.3473679664896144;0.12962962962962962;0.0;0.5259259259259259;1;0
Flash;Teleport;Jayce;Red;Top;0.03571428571428571;0.03310450038138825;0.13592364143892666;0.03310450038138825;0.21052631578947367;0.212538979156409;0.043478260869565216;0.030303030303030304;0.21743566076004714;0.13936750586575694;0.5401234567901234;0.0;0.07407407407407407;0;1
Ignite;Flash;Leona;Red;Support;0.6428571428571428;0.03635901347571828;0.04293668302492759;0.03635901347571828;0.2631578947368421;0.23847037584112918;0.043478260869565216;0.5353535353535354;0.03622713158523305;0.2192425616444272;0.11728395061728394;0.16666666666666666;0.5111111111111111;1;0
Flash;Ignite;Lux;Blue;Support;0.3214285714285714;0.03732519705059751;0.03256644605525791;0.03732519705059751;0.7894736842105263;0.17681492422999073;0.043478260869565216;0.48484848484848486;0.04596758848796208;0.23170819478631374;0.05246913580246913;0.0;0.4;0;0
Heal;Flash;Ezreal;Blue;Adc;0.39285714285714285;0.1301805237732011;0.12012066093377156;0.1301805237732011;0.2631578947368421;0.4446632747962142;0.17391304347826086;0.0;0.2812040759318411;0.2379985893394366;0.6080246913580246;0.3333333333333333;0.08148148148148149;1;1
Flash;Ignite;Nautilus;Blue;Support;0.03571428571428571;0.0;0.017093632284303575;0.0;0.3684210526315789;0.0010941517588489436;0.043478260869565216;0.17171717171717174;0.01721380829193842;0.13414230398295693;0.07098765432098765;0.0;0.13333333333333333;0;0
Smite;Ghost;Hecarim;Blue;Jungle;0.07142857142857142;0.0;0.05612834481413114;0.0;0.3684210526315789;0.23743093167022267;0.2608695652173913;0.16161616161616163;0.18442700932347145;0.39171740726346244;0.05864197530864197;0.0;0.08888888888888889;0;0
Ignite;Flash;Pyke;Red;Support;0.46428571428571425;0.08207475209763539;0.043717077123947595;0.08207475209763539;0.3684210526315789;0.5187920564582307;0.2608695652173913;0.17171717171717174;0.05012124966094628;0.33858732420722315;0.10185185185185185;0.0;0.6518518518518518;1;0
Teleport;Flash;Jayce;Red;Top;0.14285714285714285;0.19837274345283498;0.058544565005327696;0.19837274345283498;0.3684210526315789;0.5906231194266645;0.21739130434782608;0.07070707070707072;0.36610920161450305;0.25268097479523827;0.7407407407407407;0.16666666666666666;0.14074074074074075;0;1
Heal;Flash;Ezreal;Blue;Adc;0.2857142857142857;0.3745232646834477;0.3245088769828764;0.3745232646834477;0.05263157894736842;0.6354833415394716;0.2608695652173913;0.07070707070707072;0.4298917861957565;0.2540052683853694;0.7129629629629629;0.3333333333333333;0.10370370370370371;1;2
Flash;Ignite;Nidalee;Red;Mid;0.2857142857142857;0.19994914823290108;0.17707442258340464;0.19994914823290108;0.15789473684210525;0.26708244433502926;0.08695652173913043;0.0;0.18992676439510792;0.19059751551006895;0.441358024691358;0.5;0.05925925925925926;1;1
Flash;Teleport;Akali;Red;Mid;0.07142857142857142;0.0;0.003992015968063873;0.0;0.2631578947368421;0.4145193938399256;0.43478260869565216;0.010101010101010102;0.2199497188384323;0.2971599660289905;0.5802469135802468;0.0;0.11851851851851852;0;1
Flash;Heal;Caitlyn;Red;Adc;0.21428571428571427;0.0;0.0;0.0;0.631578947368421;0.15482247387712678;0.08695652173913043;0.14141414141414144;0.08266433478670991;0.21525528637848887;0.2376543209876543;0.0;0.11851851851851852;0;0
Cleanse;Flash;Caitlyn;Red;Adc;0.6071428571428571;0.1679633867276888;0.25340296849909205;0.1679633867276888;0.47368421052631576;0.8458340171781826;0.5217391304347826;0.19191919191919193;0.5826218265583314;0.34136546184738953;0.8703703703703702;0.3333333333333333;0.2888888888888889;0;2
Smite;Flash;Viego;Red;Jungle;0.2857142857142857;0.04246122552758708;0.32491408161121366;0.04246122552758708;0.21052631578947367;0.4018819410252202;0.34782608695652173;0.19191919191919193;0.34022978733740605;0.3954887650962272;0.1419753086419753;0.0;0.2;0;3
Teleport;Ignite;TahmKench;Red;Top;0.42857142857142855;0.2816170861937452;0.1350381942881155;0.2816170861937452;0.2631578947368421;0.49411893429618686;0.3913043478260869;0.37373737373737376;0.20630457752893597;0.5614285097378763;0.48456790123456783;0.16666666666666666;0.14814814814814814;1;2
Flash;Exhaust;Karthus;Red;Adc;0.03571428571428571;0.010933129926264938;0.003226629447871175;0.010933129926264938;0.2631578947368421;0.09705126100990208;0.08695652173913043;0.07070707070707072;0.10086797753946182;0.056311266571663;0.3487654320987654;0.0;0.0;0;1
Flash;Ignite;Katarina;Blue;Mid;0.39285714285714285;0.05232646834477498;0.024702474749748623;0.05232646834477498;0.2631578947368421;0.46255265605339463;0.4782608695652174;0.04040404040404041;0.2336636829938748;0.2752659383051921;0.4783950617283951;0.16666666666666666;0.1259259259259259;1;1
Exhaust;Flash;Karthus;Blue;Mid;0.5;0.00737350622934147;0.24947098284633742;0.00737350622934147;0.3157894736842105;0.36451665846052844;0.21739130434782608;0.14141414141414144;0.24138601114930108;0.1660692951015532;0.37962962962962965;0.16666666666666666;0.06666666666666667;1;1
Flash;Smite;RekSai;Blue;Jungle;0.03571428571428571;0.0;0.09459276934852101;0.0;0.15789473684210525;0.1126976311614421;0.17391304347826086;0.13131313131313133;0.13671860767334248;0.13932432237912223;0.024691358024691357;0.0;0.06666666666666667;0;0
Smite;Flash;Qiyana;Red;Jungle;0.39285714285714285;0.024968217645563184;0.24127684480662737;0.024968217645563184;0.21052631578947367;0.4802779145467477;0.3913043478260869;0.23232323232323235;0.34268311937525053;0.3613306271681709;0.13580246913580246;0.0;0.14074074074074075;1;3
Flash;Smite;Zed;Blue;Jungle;0.39285714285714285;0.07226036104754639;0.5281317065117884;0.07226036104754639;0.42105263157894735;0.5521636851031237;0.2608695652173913;0.08080808080808081;0.4609551801336783;0.380288177800809;0.11419753086419752;0.0;0.2074074074074074;1;3
Flash;Teleport;Orianna;Red;Mid;0.2857142857142857;0.18281210272056952;0.08284183512673901;0.18281210272056952;0.21052631578947367;0.23830625307730186;0.043478260869565216;0.13131313131313133;0.17152474990992306;0.12671474428178667;0.4444444444444444;0.16666666666666666;0.08888888888888889;1;1
Flash;Heal;Jhin;Blue;Adc;0.14285714285714285;0.09321128909229595;0.12034577461618118;0.09321128909229595;0.3157894736842105;0.5011762131407627;0.2608695652173913;0.17171717171717174;0.33394869054414583;0.24725424997480963;0.5987654320987654;0.0;0.10370370370370371;0;1
Flash;Ignite;Janna;Blue;Support;0.8571428571428571;0.0;0.054732639983191514;0.0;0.2631578947368421;0.299797581924613;0.08695652173913043;0.43434343434343436;0.051692029909599174;0.2039268183846497;0.08024691358024691;0.0;0.6074074074074074;0;0
Flash;Teleport;Akshan;Blue;Top;0.3214285714285714;0.18932112890922959;0.1292752840184293;0.18932112890922959;0.47368421052631576;0.45199409158050224;0.43478260869565216;0.020202020202020204;0.21452485921679604;0.3559039023477422;0.382716049382716;0.5;0.17037037037037037;1;2
Flash;Exhaust;Lucian;Red;Adc;0.2857142857142857;0.14930078820239004;0.17653414974562154;0.14930078820239004;0.15789473684210525;0.20925652387986216;0.17391304347826086;0.010101010101010102;0.15576026978555613;0.10322292755250392;0.37037037037037035;0.3333333333333333;0.06666666666666667;1;1
Smite;Flash;Kindred;Blue;Jungle;0.2857142857142857;0.045664886854818204;0.5298725856557562;0.045664886854818204;0.2631578947368421;0.5456534821379726;0.5217391304347826;0.09090909090909091;0.39706733708215425;0.29963581926271393;0.12345679012345678;0.16666666666666666;0.2666666666666667;0;3
Flash;Teleport;Yone;Blue;Top;0.2857142857142857;0.24225781845919145;0.12870499602299162;0.24225781845919145;0.15789473684210525;0.37518463810930575;0.34782608695652173;0.20202020202020204;0.24544858326147423;0.19963725871226845;0.5401234567901234;0.16666666666666666;0.14074074074074075;1;1
Ignite;Flash;Jax;Red;Top;0.14285714285714285;0.312789219425375;0.16838503444239342;0.312789219425375;0.10526315789473684;0.3456425406203841;0.2608695652173913;0.07070707070707072;0.21953070915870146;0.15950540513307712;0.4537037037037037;0.3333333333333333;0.037037037037037035;1;1
Ignite;Teleport;Rumble;Red;Top;0.3571428571428571;0.11823035850495804;0.11146128795041496;0.11823035850495804;0.5263157894736842;0.68149242299907;0.3913043478260869;0.20202020202020204;0.45983984518908066;0.3600639115602194;0.7993827160493826;0.16666666666666666;0.17037037037037037;0;2
Teleport;Flash;Renekton;Red;Top;0.10714285714285714;0.15367404017289601;0.06753410472288505;0.15367404017289601;0.3157894736842105;0.26046282619399314;0.13043478260869565;0.20202020202020204;0.1785082445721041;0.3802162053230844;0.5092592592592592;0.16666666666666666;0.05185185185185184;0;1
Flash;Teleport;Fiora;Red;Top;0.25;0.8227815916603102;0.33028679483138984;0.8227815916603102;0.42105263157894735;0.876306143662126;0.8260869565217391;0.20202020202020204;0.41434996822003883;0.7189906579723914;0.5987654320987654;0.6666666666666666;0.21481481481481482;1;2
Flash;Teleport;Graves;Red;Top;0.3571428571428571;0.26890414441901855;0.22262242432428378;0.26890414441901855;0.15789473684210525;0.3281908200667432;0.17391304347826086;0.09090909090909091;0.20466902283703967;0.14594579032977792;0.43827160493827155;0.5;0.06666666666666667;1;2
Flash;Smite;Qiyana;Red;Jungle;0.3571428571428571;0.06656496313246885;0.7496285624240242;0.06656496313246885;0.3684210526315789;0.6672137425460911;0.4782608695652174;0.23232323232323235;0.4669933727647757;0.4716212520332225;0.12962962962962962;0.3333333333333333;0.2074074074074074;1;3
Flash;Teleport;Fiora;Red;Top;0.0;0.0;0.012336229796047005;0.0;0.2631578947368421;0.003993653919798668;0.0;0.020202020202020204;0.048121338725805735;0.14617610225849637;0.24382716049382716;0.0;0.037037037037037035;0;1
Teleport;Flash;Leblanc;Red;Mid;0.14285714285714285;0.08624459699974574;0.026668467576125943;0.08624459699974574;0.42105263157894735;0.30428360413589367;0.13043478260869565;0.15151515151515152;0.17207938108019483;0.2537605619611061;0.5061728395061728;0.0;0.1259259259259259;0;1
Flash;Exhaust;Rakan;Blue;Support;0.6428571428571428;0.0;0.00591298605795927;0.0;0.2631578947368421;0.2764374418731878;0.08695652173913043;0.37373737373737376;0.040571067685244794;0.19161952469375712;0.12037037037037038;0.0;0.6370370370370371;1;0
Flash;Heal;Jinx;Blue;Adc;0.0;0.15469107551487413;0.0456530547926703;0.15469107551487413;0.21052631578947367;0.36686908474205376;0.30434782608695654;0.07070707070707072;0.23144920671549044;0.20123504771775275;0.6080246913580246;0.16666666666666666;0.1111111111111111;0;1
Flash;Exhaust;Ezreal;Blue;Adc;0.6785714285714285;0.5921179760996694;0.3984662254438492;0.5921179760996694;0.15789473684210525;0.7541988073745829;0.6086956521739131;0.17171717171717174;0.4152082295930141;0.2836147457212362;0.6358024691358024;0.8333333333333333;0.07407407407407407;1;2
Cleanse;Flash;Vayne;Red;Adc;0.07142857142857142;0.1855072463768116;0.054747647562018824;0.1855072463768116;0.3684210526315789;0.2654959242846983;0.13043478260869565;0.04040404040404041;0.16934468505451175;0.2010623137712139;0.49691358024691357;0.16666666666666666;0.0962962962962963;0;1
Flash;Teleport;Gangplank;Blue;Top;0.3571428571428571;0.16165776760742434;0.15169660678642716;0.16165776760742434;0.631578947368421;0.7022265988292578;0.17391304347826086;0.11111111111111112;0.5613616397650307;0.36835514099408384;0.7716049382716048;0.16666666666666666;0.23703703703703702;0;2
